step,action,balance,position
1108,1,-1394.4765625,1
1109,1,-1394.4765625,1
1110,1,-1394.4765625,1
1111,1,-1394.4765625,1
1112,1,-1394.4765625,1
1113,1,-1394.4765625,1
1114,1,-1394.4765625,1
1115,1,-1394.4765625,1
1116,1,-1394.4765625,1
1117,1,-1394.4765625,1
1118,1,-1394.4765625,1
1119,1,-1394.4765625,1
1120,1,-1394.4765625,1
1121,1,-1394.4765625,1
1122,0,-1394.4765625,1
1123,1,-1394.4765625,1
1124,0,-1394.4765625,1
1125,1,-1394.4765625,1
1126,1,-1394.4765625,1
1127,1,-1394.4765625,1
1128,2,-1933.56640625,0
1129,1,-1933.56640625,1
1130,1,-1933.56640625,1
1131,1,-1933.56640625,1
1132,1,-1933.56640625,1
1133,2,-1875.328125,0
1134,2,-1875.328125,0
1135,1,-1875.328125,1
1136,1,-1875.328125,1
1137,0,-1875.328125,1
1138,1,-1875.328125,1
1139,1,-1875.328125,1
1140,1,-1875.328125,1
1141,2,-1845.12109375,0
1142,1,-1845.12109375,1
1143,0,-1845.12109375,1
1144,1,-1845.12109375,1
1145,2,-2246.796875,0
1146,1,-2246.796875,1
1147,2,-2391.58984375,0
1148,1,-2391.58984375,1
1149,1,-2391.58984375,1
1150,1,-2391.58984375,1
1151,1,-2391.58984375,1
1152,1,-2391.58984375,1
1153,1,-2391.58984375,1
1154,1,-2391.58984375,1
1155,2,-1755.875,0
1156,1,-1755.875,1
1157,2,-1922.78125,0
1158,2,-1922.78125,0
1159,1,-1922.78125,1
1160,2,-1978.5234375,0
1161,1,-1978.5234375,1
1162,2,-1944.76171875,0
1163,1,-1944.76171875,1
1164,1,-1944.76171875,1
1165,1,-1944.76171875,1
1166,1,-1944.76171875,1
1167,2,-2024.109375,0
1168,0,-2024.109375,0
1169,1,-2024.109375,1
1170,1,-2024.109375,1
1171,0,-2024.109375,1
1172,2,-1937.08984375,0
1173,1,-1937.08984375,1
1174,1,-1937.08984375,1
1175,1,-1937.08984375,1
1176,0,-1937.08984375,1
1177,1,-1937.08984375,1
1178,1,-1937.08984375,1
1179,1,-1937.08984375,1
1180,1,-1937.08984375,1
1181,1,-1937.08984375,1
1182,1,-1937.08984375,1
1183,1,-1937.08984375,1
1184,2,-3189.2265625,0
1185,1,-3189.2265625,1
1186,1,-3189.2265625,1
1187,0,-3189.2265625,1
1188,1,-3189.2265625,1
1189,2,-2977.328125,0
1190,1,-2977.328125,1
1191,1,-2977.328125,1
1192,0,-2977.328125,1
1193,1,-2977.328125,1
1194,2,-1909.5546875,0
1195,2,-1909.5546875,0
1196,0,-1909.5546875,0
1197,2,-1909.5546875,0
1198,0,-1909.5546875,0
1199,1,-1909.5546875,1
1200,1,-1909.5546875,1
1201,0,-1909.5546875,1
1202,1,-1909.5546875,1
1203,0,-1909.5546875,1
1204,1,-1909.5546875,1
1205,1,-1909.5546875,1
1206,2,-2438.046875,0
1207,1,-2438.046875,1
1208,1,-2438.046875,1
1209,1,-2438.046875,1
1210,1,-2438.046875,1
1211,1,-2438.046875,1
1212,1,-2438.046875,1
1213,2,-4615.93359375,0
1214,1,-4615.93359375,1
1215,2,-4232.9921875,0
1216,1,-4232.9921875,1
1217,1,-4232.9921875,1
1218,1,-4232.9921875,1
1219,1,-4232.9921875,1
1220,1,-4232.9921875,1
1221,1,-4232.9921875,1
1222,1,-4232.9921875,1
1223,0,-4232.9921875,1
1224,1,-4232.9921875,1
1225,1,-4232.9921875,1
1226,1,-4232.9921875,1
1227,0,-4232.9921875,1
1228,1,-4232.9921875,1
1229,2,-4819.921875,0
1230,1,-4819.921875,1
1231,1,-4819.921875,1
1232,1,-4819.921875,1
1233,1,-4819.921875,1
1234,1,-4819.921875,1
1235,2,-7105.53515625,0
1236,1,-7105.53515625,1
1237,1,-7105.53515625,1
1238,1,-7105.53515625,1
1239,2,-7461.671875,0
1240,2,-7461.671875,0
1241,0,-7461.671875,0
1242,1,-7461.671875,1
1243,1,-7461.671875,1
1244,1,-7461.671875,1
1245,1,-7461.671875,1
1246,0,-7461.671875,1
1247,1,-7461.671875,1
1248,0,-7461.671875,1
1249,2,-7176.421875,0
1250,1,-7176.421875,1
1251,1,-7176.421875,1
1252,2,-6761.7109375,0
1253,2,-6761.7109375,0
1254,1,-6761.7109375,1
1255,0,-6761.7109375,1
1256,0,-6761.7109375,1
1257,1,-6761.7109375,1
1258,0,-6761.7109375,1
1259,1,-6761.7109375,1
1260,0,-6761.7109375,1
1261,2,-5625.6640625,0
1262,0,-5625.6640625,0
1263,0,-5625.6640625,0
1264,1,-5625.6640625,1
1265,2,-5816.00390625,0
1266,2,-5816.00390625,0
1267,2,-5816.00390625,0
1268,1,-5816.00390625,1
1269,2,-6273.69140625,0
1270,1,-6273.69140625,1
1271,1,-6273.69140625,1
1272,1,-6273.69140625,1
1273,1,-6273.69140625,1
1274,1,-6273.69140625,1
1275,2,-5833.7265625,0
1276,1,-5833.7265625,1
1277,1,-5833.7265625,1
1278,1,-5833.7265625,1
1279,1,-5833.7265625,1
1280,0,-5833.7265625,1
1281,0,-5833.7265625,1
1282,0,-5833.7265625,1
1283,0,-5833.7265625,1
1284,2,-6292.953125,0
1285,0,-6292.953125,0
1286,1,-6292.953125,1
1287,2,-6294.921875,0
1288,1,-6294.921875,1
1289,0,-6294.921875,1
1290,2,-6209.1640625,0
1291,0,-6209.1640625,0
1292,1,-6209.1640625,1
1293,1,-6209.1640625,1
1294,1,-6209.1640625,1
1295,0,-6209.1640625,1
1296,0,-6209.1640625,1
1297,2,-5111.23828125,0
1298,2,-5111.23828125,0
1299,1,-5111.23828125,1
1300,1,-5111.23828125,1
1301,1,-5111.23828125,1
1302,2,-4432.859375,0
1303,1,-4432.859375,1
1304,1,-4432.859375,1
1305,1,-4432.859375,1
1306,2,-4265.3203125,0
1307,1,-4265.3203125,1
1308,1,-4265.3203125,1
1309,1,-4265.3203125,1
1310,2,-4808.07421875,0
1311,1,-4808.07421875,1
1312,1,-4808.07421875,1
1313,0,-4808.07421875,1
1314,1,-4808.07421875,1
1315,2,-5008.80859375,0
1316,2,-5008.80859375,0
1317,2,-5008.80859375,0
1318,0,-5008.80859375,0
1319,1,-5008.80859375,1
1320,1,-5008.80859375,1
1321,2,-5107.54296875,0
1322,1,-5107.54296875,1
1323,0,-5107.54296875,1
1324,2,-5196.46875,0
1325,1,-5196.46875,1
1326,2,-5363.88671875,0
1327,1,-5363.88671875,1
1328,0,-5363.88671875,1
1329,2,-5063.04296875,0
1330,0,-5063.04296875,0
1331,1,-5063.04296875,1
1332,0,-5063.04296875,1
1333,1,-5063.04296875,1
1334,1,-5063.04296875,1
1335,1,-5063.04296875,1
1336,1,-5063.04296875,1
1337,1,-5063.04296875,1
1338,2,-4508.3671875,0
1339,2,-4508.3671875,0
1340,1,-4508.3671875,1
1341,1,-4508.3671875,1
1342,2,-4576.80859375,0
1343,1,-4576.80859375,1
1344,0,-4576.80859375,1
1345,2,-4243.96875,0
1346,1,-4243.96875,1
1347,2,-4537.12890625,0
1348,2,-4537.12890625,0
1349,2,-4537.12890625,0
1350,2,-4537.12890625,0
1351,1,-4537.12890625,1
1352,1,-4537.12890625,1
1353,1,-4537.12890625,1
1354,1,-4537.12890625,1
1355,1,-4537.12890625,1
1356,2,-4558.859375,0
1357,1,-4558.859375,1
1358,2,-4283.71875,0
1359,1,-4283.71875,1
1360,2,-3895.41796875,0
1361,2,-3895.41796875,0
1362,1,-3895.41796875,1
1363,2,-3594.109375,0
1364,1,-3594.109375,1
1365,2,-3468.9765625,0
1366,1,-3468.9765625,1
1367,2,-3546.57421875,0
1368,1,-3546.57421875,1
1369,2,-3188.46484375,0
1370,1,-3188.46484375,1
1371,1,-3188.46484375,1
1372,1,-3188.46484375,1
1373,1,-3188.46484375,1
1374,1,-3188.46484375,1
1375,1,-3188.46484375,1
1376,0,-3188.46484375,1
1377,2,-2799.7109375,0
1378,1,-2799.7109375,1
1379,1,-2799.7109375,1
1380,1,-2799.7109375,1
1381,2,-3266.6171875,0
1382,2,-3266.6171875,0
1383,1,-3266.6171875,1
1384,1,-3266.6171875,1
1385,1,-3266.6171875,1
1386,1,-3266.6171875,1
1387,1,-3266.6171875,1
1388,1,-3266.6171875,1
1389,2,-4117.83984375,0
1390,2,-4117.83984375,0
1391,1,-4117.83984375,1
1392,1,-4117.83984375,1
1393,1,-4117.83984375,1
1394,1,-4117.83984375,1
1395,1,-4117.83984375,1
1396,1,-4117.83984375,1
1397,1,-4117.83984375,1
1398,1,-4117.83984375,1
1399,2,-4472.88671875,0
1400,1,-4472.88671875,1
1401,2,-4355.51953125,0
1402,1,-4355.51953125,1
1403,1,-4355.51953125,1
1404,1,-4355.51953125,1
1405,0,-4355.51953125,1
1406,2,-4286.4296875,0
1407,0,-4286.4296875,0
1408,1,-4286.4296875,1
1409,1,-4286.4296875,1
1410,1,-4286.4296875,1
1411,0,-4286.4296875,1
1412,1,-4286.4296875,1
1413,1,-4286.4296875,1
1414,1,-4286.4296875,1
1415,1,-4286.4296875,1
1416,1,-4286.4296875,1
1417,1,-4286.4296875,1
1418,1,-4286.4296875,1
1419,1,-4286.4296875,1
1420,1,-4286.4296875,1
1421,1,-4286.4296875,1
1422,1,-4286.4296875,1
1423,0,-4286.4296875,1
1424,0,-4286.4296875,1
1425,0,-4286.4296875,1
1426,1,-4286.4296875,1
1427,1,-4286.4296875,1
1428,1,-4286.4296875,1
1429,1,-4286.4296875,1
1430,2,-5427.04296875,0
1431,1,-5427.04296875,1
1432,0,-5427.04296875,1
1433,1,-5427.04296875,1
1434,1,-5427.04296875,1
1435,2,-4677.7890625,0
1436,1,-4677.7890625,1
1437,1,-4677.7890625,1
1438,0,-4677.7890625,1
1439,1,-4677.7890625,1
1440,0,-4677.7890625,1
1441,2,-4263.53515625,0
1442,1,-4263.53515625,1
1443,1,-4263.53515625,1
1444,1,-4263.53515625,1
1445,1,-4263.53515625,1
1446,1,-4263.53515625,1
1447,2,-3961.77734375,0
1448,1,-3961.77734375,1
1449,1,-3961.77734375,1
1450,1,-3961.77734375,1
1451,2,-4085.109375,0
1452,1,-4085.109375,1
1453,1,-4085.109375,1
1454,2,-4333.234375,0
1455,2,-4333.234375,0
1456,2,-4333.234375,0
1457,0,-4333.234375,0
1458,1,-4333.234375,1
1459,1,-4333.234375,1
1460,0,-4333.234375,1
1461,1,-4333.234375,1
1462,1,-4333.234375,1
1463,1,-4333.234375,1
1464,2,-3911.78125,0
1465,1,-3911.78125,1
1466,2,-3823.3359375,0
1467,1,-3823.3359375,1
1468,0,-3823.3359375,1
1469,1,-3823.3359375,1
1470,1,-3823.3359375,1
1471,1,-3823.3359375,1
1472,1,-3823.3359375,1
1473,1,-3823.3359375,1
1474,2,-3855.82421875,0
1475,2,-3855.82421875,0
1476,1,-3855.82421875,1
1477,1,-3855.82421875,1
1478,0,-3855.82421875,1
1479,2,-3706.234375,0
1480,1,-3706.234375,1
1481,0,-3706.234375,1
1482,1,-3706.234375,1
1483,2,-3619.09375,0
1484,2,-3619.09375,0
1485,0,-3619.09375,0
1486,1,-3619.09375,1
1487,1,-3619.09375,1
1488,1,-3619.09375,1
1489,2,-3572.92578125,0
1490,2,-3572.92578125,0
1491,1,-3572.92578125,1
1492,1,-3572.92578125,1
1493,1,-3572.92578125,1
1494,2,-3422.74609375,0
1495,2,-3422.74609375,0
1496,1,-3422.74609375,1
1497,1,-3422.74609375,1
1498,1,-3422.74609375,1
1499,0,-3422.74609375,1
1500,1,-3422.74609375,1
1501,1,-3422.74609375,1
1502,1,-3422.74609375,1
1503,1,-3422.74609375,1
1504,0,-3422.74609375,1
1505,2,-2805.61328125,0
1506,2,-2805.61328125,0
1507,0,-2805.61328125,0
1508,1,-2805.61328125,1
1509,1,-2805.61328125,1
1510,0,-2805.61328125,1
1511,1,-2805.61328125,1
1512,1,-2805.61328125,1
1513,2,-2683.23828125,0
1514,1,-2683.23828125,1
1515,0,-2683.23828125,1
1516,1,-2683.23828125,1
1517,1,-2683.23828125,1
1518,1,-2683.23828125,1
1519,1,-2683.23828125,1
1520,0,-2683.23828125,1
1521,1,-2683.23828125,1
1522,1,-2683.23828125,1
1523,1,-2683.23828125,1
1524,0,-2683.23828125,1
1525,2,-1262.3515625,0
1526,1,-1262.3515625,1
1527,1,-1262.3515625,1
1528,1,-1262.3515625,1
1529,1,-1262.3515625,1
1530,1,-1262.3515625,1
1531,1,-1262.3515625,1
1532,1,-1262.3515625,1
1533,2,-900.5390625,0
1534,1,-900.5390625,1
1535,2,-974.4453125,0
1536,1,-974.4453125,1
1537,1,-974.4453125,1
1538,1,-974.4453125,1
1539,2,-1370.11328125,0
1540,2,-1370.11328125,0
1541,1,-1370.11328125,1
1542,1,-1370.11328125,1
1543,1,-1370.11328125,1
1544,1,-1370.11328125,1
1545,2,-2040.2890625,0
1546,1,-2040.2890625,1
1547,1,-2040.2890625,1
1548,1,-2040.2890625,1
1549,0,-2040.2890625,1
1550,1,-2040.2890625,1
1551,1,-2040.2890625,1
1552,2,-2032.046875,0
1553,1,-2032.046875,1
1554,1,-2032.046875,1
1555,2,-2030.140625,0
1556,2,-2030.140625,0
1557,1,-2030.140625,1
1558,1,-2030.140625,1
1559,1,-2030.140625,1
1560,1,-2030.140625,1
1561,2,-2206.8359375,0
1562,1,-2206.8359375,1
1563,2,-2118.11328125,0
1564,1,-2118.11328125,1
1565,2,-2131.42578125,0
1566,2,-2131.42578125,0
1567,0,-2131.42578125,0
1568,2,-2131.42578125,0
1569,1,-2131.42578125,1
1570,1,-2131.42578125,1
1571,2,-1596.7265625,0
1572,0,-1596.7265625,0
1573,1,-1596.7265625,1
1574,1,-1596.7265625,1
1575,1,-1596.7265625,1
1576,1,-1596.7265625,1
1577,1,-1596.7265625,1
1578,1,-1596.7265625,1
1579,0,-1596.7265625,1
1580,2,686.83203125,0
1581,1,686.83203125,1
1582,2,663.05078125,0
1583,0,663.05078125,0
1584,1,663.05078125,1
1585,1,663.05078125,1
1586,2,385.74609375,0
1587,0,385.74609375,0
1588,0,385.74609375,0
1589,1,385.74609375,1
1590,2,364.58203125,0
1591,1,364.58203125,1
1592,0,364.58203125,1
1593,0,364.58203125,1
1594,0,364.58203125,1
1595,2,600.27734375,0
1596,1,600.27734375,1
1597,1,600.27734375,1
1598,1,600.27734375,1
1599,2,-144.17578125,0
1600,2,-144.17578125,0
1601,1,-144.17578125,1
1602,0,-144.17578125,1
1603,0,-144.17578125,1
1604,1,-144.17578125,1
1605,0,-144.17578125,1
1606,1,-144.17578125,1
1607,1,-144.17578125,1
1608,2,-78.234375,0
1609,1,-78.234375,1
1610,2,-88.3359375,0
1611,1,-88.3359375,1
1612,2,141.9296875,0
1613,1,141.9296875,1
1614,1,141.9296875,1
1615,1,141.9296875,1
1616,2,1094.6953125,0
1617,1,1094.6953125,1
1618,1,1094.6953125,1
1619,1,1094.6953125,1
1620,1,1094.6953125,1
1621,1,1094.6953125,1
1622,2,963.640625,0
1623,1,963.640625,1
1624,1,963.640625,1
1625,1,963.640625,1
1626,1,963.640625,1
1627,1,963.640625,1
1628,1,963.640625,1
1629,0,963.640625,1
1630,2,1082.171875,0
1631,1,1082.171875,1
1632,1,1082.171875,1
1633,1,1082.171875,1
1634,1,1082.171875,1
1635,1,1082.171875,1
1636,1,1082.171875,1
1637,2,1193.78125,0
1638,1,1193.78125,1
1639,2,1251.1953125,0
1640,1,1251.1953125,1
1641,1,1251.1953125,1
1642,1,1251.1953125,1
1643,1,1251.1953125,1
1644,1,1251.1953125,1
1645,1,1251.1953125,1
1646,1,1251.1953125,1
1647,2,1198.15625,0
1648,1,1198.15625,1
1649,2,1218.765625,0
1650,1,1218.765625,1
1651,1,1218.765625,1
1652,1,1218.765625,1
1653,1,1218.765625,1
1654,1,1218.765625,1
1655,0,1218.765625,1
1656,1,1218.765625,1
1657,1,1218.765625,1
1658,1,1218.765625,1
1659,2,1555.390625,0
1660,1,1555.390625,1
1661,1,1555.390625,1
1662,1,1555.390625,1
1663,1,1555.390625,1
1664,1,1555.390625,1
1665,1,1555.390625,1
1666,2,1573.2734375,0
1667,1,1573.2734375,1
1668,1,1573.2734375,1
1669,1,1573.2734375,1
1670,0,1573.2734375,1
1671,2,1230.625,0
1672,1,1230.625,1
1673,1,1230.625,1
1674,2,1067.2421875,0
1675,1,1067.2421875,1
1676,2,540.75,0
1677,1,540.75,1
1678,1,540.75,1
1679,1,540.75,1
1680,0,540.75,1
1681,1,540.75,1
1682,1,540.75,1
1683,2,1060.828125,0
1684,2,1060.828125,0
1685,1,1060.828125,1
1686,1,1060.828125,1
1687,1,1060.828125,1
1688,1,1060.828125,1
1689,2,726.75,0
1690,0,726.75,0
1691,2,726.75,0
1692,2,726.75,0
1693,0,726.75,0
1694,1,726.75,1
1695,0,726.75,1
1696,1,726.75,1
1697,2,1867.796875,0
1698,1,1867.796875,1
1699,1,1867.796875,1
1700,1,1867.796875,1
1701,2,3034.78125,0
1702,2,3034.78125,0
1703,1,3034.78125,1
1704,1,3034.78125,1
1705,1,3034.78125,1
1706,2,4505.0078125,0
1707,0,4505.0078125,0
1708,2,4505.0078125,0
1709,1,4505.0078125,1
1710,1,4505.0078125,1
1711,1,4505.0078125,1
1712,1,4505.0078125,1
1713,1,4505.0078125,1
1714,2,4624.3046875,0
1715,0,4624.3046875,0
1716,2,4624.3046875,0
1717,1,4624.3046875,1
1718,2,3877.71875,0
1719,1,3877.71875,1
1720,2,3297.4921875,0
1721,1,3297.4921875,1
1722,2,3413.4765625,0
1723,2,3413.4765625,0
1724,2,3413.4765625,0
1725,1,3413.4765625,1
1726,2,3441.625,0
1727,1,3441.625,1
1728,1,3441.625,1
1729,2,3403.609375,0
1730,2,3403.609375,0
1731,1,3403.609375,1
1732,1,3403.609375,1
1733,2,2988.625,0
1734,1,2988.625,1
1735,1,2988.625,1
1736,1,2988.625,1
1737,1,2988.625,1
1738,1,2988.625,1
1739,1,2988.625,1
1740,1,2988.625,1
1741,1,2988.625,1
1742,1,2988.625,1
1743,0,2988.625,1
1744,0,2988.625,1
1745,2,3381.703125,0
1746,1,3381.703125,1
1747,2,3148.5703125,0
1748,2,3148.5703125,0
1749,1,3148.5703125,1
1750,1,3148.5703125,1
1751,2,2824.34375,0
1752,2,2824.34375,0
1753,0,2824.34375,0
1754,1,2824.34375,1
1755,1,2824.34375,1
1756,0,2824.34375,1
1757,0,2824.34375,1
1758,1,2824.34375,1
1759,1,2824.34375,1
1760,1,2824.34375,1
1761,2,2970.8046875,0
1762,1,2970.8046875,1
1763,1,2970.8046875,1
1764,1,2970.8046875,1
1765,1,2970.8046875,1
1766,2,1455.7265625,0
1767,1,1455.7265625,1
1768,1,1455.7265625,1
1769,2,1588.3828125,0
1770,1,1588.3828125,1
1771,2,1306.609375,0
1772,2,1306.609375,0
1773,2,1306.609375,0
1774,2,1306.609375,0
1775,1,1306.609375,1
1776,1,1306.609375,1
1777,1,1306.609375,1
1778,1,1306.609375,1
1779,2,1626.4375,0
1780,2,1626.4375,0
1781,2,1626.4375,0
1782,2,1626.4375,0
1783,1,1626.4375,1
1784,1,1626.4375,1
1785,1,1626.4375,1
1786,1,1626.4375,1
1787,1,1626.4375,1
1788,2,2010.765625,0
1789,1,2010.765625,1
1790,1,2010.765625,1
1791,1,2010.765625,1
1792,1,2010.765625,1
1793,1,2010.765625,1
1794,1,2010.765625,1
1795,2,3479.9609375,0
1796,1,3479.9609375,1
1797,1,3479.9609375,1
1798,1,3479.9609375,1
1799,1,3479.9609375,1
1800,1,3479.9609375,1
1801,1,3479.9609375,1
1802,2,3030.5390625,0
1803,1,3030.5390625,1
1804,1,3030.5390625,1
1805,1,3030.5390625,1
1806,1,3030.5390625,1
1807,1,3030.5390625,1
1808,0,3030.5390625,1
1809,1,3030.5390625,1
1810,0,3030.5390625,1
1811,1,3030.5390625,1
1812,1,3030.5390625,1
1813,2,3355.9375,0
1814,1,3355.9375,1
1815,1,3355.9375,1
1816,1,3355.9375,1
1817,1,3355.9375,1
1818,1,3355.9375,1
1819,1,3355.9375,1
1820,1,3355.9375,1
1821,1,3355.9375,1
1822,1,3355.9375,1
1823,1,3355.9375,1
1824,1,3355.9375,1
1825,1,3355.9375,1
1826,1,3355.9375,1
1827,1,3355.9375,1
1828,1,3355.9375,1
1829,1,3355.9375,1
1830,1,3355.9375,1
1831,1,3355.9375,1
1832,1,3355.9375,1
1833,2,3460.546875,0
1834,1,3460.546875,1
1835,1,3460.546875,1
1836,1,3460.546875,1
1837,2,3380.625,0
1838,0,3380.625,0
1839,0,3380.625,0
1840,1,3380.625,1
1841,2,3370.7578125,0
1842,1,3370.7578125,1
1843,1,3370.7578125,1
1844,1,3370.7578125,1
1845,1,3370.7578125,1
1846,1,3370.7578125,1
1847,1,3370.7578125,1
1848,1,3370.7578125,1
1849,2,3380.0078125,0
1850,1,3380.0078125,1
1851,1,3380.0078125,1
1852,1,3380.0078125,1
1853,2,3089.8828125,0
1854,2,3089.8828125,0
1855,1,3089.8828125,1
1856,2,3331.765625,0
1857,1,3331.765625,1
1858,0,3331.765625,1
1859,1,3331.765625,1
1860,0,3331.765625,1
1861,2,3311.25,0
1862,1,3311.25,1
1863,0,3311.25,1
1864,0,3311.25,1
1865,1,3311.25,1
1866,1,3311.25,1
1867,0,3311.25,1
1868,2,3694.3515625,0
1869,1,3694.3515625,1
1870,2,3871.8046875,0
1871,1,3871.8046875,1
1872,2,3751.640625,0
1873,0,3751.640625,0
1874,1,3751.640625,1
1875,1,3751.640625,1
1876,1,3751.640625,1
1877,1,3751.640625,1
1878,1,3751.640625,1
1879,2,3079.8046875,0
1880,1,3079.8046875,1
1881,1,3079.8046875,1
1882,1,3079.8046875,1
1883,1,3079.8046875,1
1884,1,3079.8046875,1
1885,2,3637.2265625,0
1886,1,3637.2265625,1
1887,2,3871.5703125,0
1888,1,3871.5703125,1
1889,0,3871.5703125,1
1890,1,3871.5703125,1
1891,1,3871.5703125,1
1892,1,3871.5703125,1
1893,2,3771.421875,0
1894,2,3771.421875,0
1895,0,3771.421875,0
1896,2,3771.421875,0
1897,1,3771.421875,1
1898,1,3771.421875,1
1899,1,3771.421875,1
1900,1,3771.421875,1
1901,0,3771.421875,1
1902,1,3771.421875,1
1903,1,3771.421875,1
1904,2,3299.5234375,0
1905,1,3299.5234375,1
1906,0,3299.5234375,1
1907,1,3299.5234375,1
1908,1,3299.5234375,1
1909,1,3299.5234375,1
1910,1,3299.5234375,1
1911,1,3299.5234375,1
1912,1,3299.5234375,1
1913,0,3299.5234375,1
1914,1,3299.5234375,1
1915,1,3299.5234375,1
1916,2,2804.3203125,0
1917,0,2804.3203125,0
1918,2,2804.3203125,0
1919,1,2804.3203125,1
1920,2,2761.6171875,0
1921,1,2761.6171875,1
1922,1,2761.6171875,1
1923,1,2761.6171875,1
1924,2,3276.9375,0
1925,1,3276.9375,1
1926,2,3255.6875,0
1927,1,3255.6875,1
1928,1,3255.6875,1
1929,1,3255.6875,1
1930,1,3255.6875,1
1931,2,3397.8125,0
1932,2,3397.8125,0
1933,0,3397.8125,0
1934,2,3397.8125,0
1935,1,3397.8125,1
1936,2,3567.0546875,0
1937,2,3567.0546875,0
1938,1,3567.0546875,1
1939,1,3567.0546875,1
1940,0,3567.0546875,1
1941,0,3567.0546875,1
1942,1,3567.0546875,1
1943,1,3567.0546875,1
1944,0,3567.0546875,1
1945,2,2573.59375,0
1946,1,2573.59375,1
1947,1,2573.59375,1
1948,1,2573.59375,1
1949,0,2573.59375,1
1950,0,2573.59375,1
1951,1,2573.59375,1
1952,1,2573.59375,1
1953,0,2573.59375,1
1954,2,2063.5234375,0
1955,2,2063.5234375,0
1956,1,2063.5234375,1
1957,1,2063.5234375,1
1958,2,1756.1171875,0
1959,1,1756.1171875,1
1960,1,1756.1171875,1
1961,1,1756.1171875,1
1962,0,1756.1171875,1
1963,1,1756.1171875,1
1964,1,1756.1171875,1
1965,2,1957.6953125,0
1966,1,1957.6953125,1
1967,2,1954.46875,0
1968,1,1954.46875,1
1969,2,2045.9375,0
1970,2,2045.9375,0
1971,1,2045.9375,1
1972,1,2045.9375,1
1973,0,2045.9375,1
1974,2,2027.5546875,0
1975,1,2027.5546875,1
1976,1,2027.5546875,1
1977,0,2027.5546875,1
1978,1,2027.5546875,1
1979,2,1988.265625,0
1980,1,1988.265625,1
1981,0,1988.265625,1
1982,1,1988.265625,1
1983,2,2116.171875,0
1984,1,2116.171875,1
1985,2,2106.78125,0
1986,2,2106.78125,0
1987,1,2106.78125,1
1988,1,2106.78125,1
1989,1,2106.78125,1
1990,2,2135.328125,0
1991,1,2135.328125,1
1992,1,2135.328125,1
1993,1,2135.328125,1
1994,0,2135.328125,1
1995,2,2064.84375,0
1996,2,2064.84375,0
1997,1,2064.84375,1
1998,2,2006.4140625,0
1999,2,2006.4140625,0
2000,1,2006.4140625,1
2001,1,2006.4140625,1
2002,1,2006.4140625,1
2003,2,1775.9765625,0
2004,1,1775.9765625,1
2005,1,1775.9765625,1
2006,1,1775.9765625,1
2007,1,1775.9765625,1
2008,1,1775.9765625,1
2009,0,1775.9765625,1
2010,1,1775.9765625,1
2011,1,1775.9765625,1
2012,1,1775.9765625,1
2013,1,1775.9765625,1
2014,1,1775.9765625,1
2015,0,1775.9765625,1
2016,0,1775.9765625,1
2017,1,1775.9765625,1
2018,1,1775.9765625,1
2019,2,2011.375,0
2020,2,2011.375,0
2021,1,2011.375,1
2022,1,2011.375,1
2023,1,2011.375,1
2024,1,2011.375,1
2025,1,2011.375,1
2026,1,2011.375,1
2027,1,2011.375,1
2028,1,2011.375,1
2029,1,2011.375,1
2030,1,2011.375,1
2031,1,2011.375,1
2032,2,3064.4140625,0
2033,1,3064.4140625,1
2034,2,3276.71875,0
2035,1,3276.71875,1
2036,0,3276.71875,1
2037,2,3128.171875,0
2038,1,3128.171875,1
2039,1,3128.171875,1
2040,1,3128.171875,1
2041,2,3081.796875,0
2042,2,3081.796875,0
2043,1,3081.796875,1
2044,0,3081.796875,1
2045,1,3081.796875,1
2046,1,3081.796875,1
2047,1,3081.796875,1
2048,2,2976.453125,0
2049,2,2976.453125,0
2050,1,2976.453125,1
2051,1,2976.453125,1
2052,2,3246.1015625,0
2053,1,3246.1015625,1
2054,1,3246.1015625,1
2055,1,3246.1015625,1
2056,1,3246.1015625,1
2057,1,3246.1015625,1
2058,1,3246.1015625,1
2059,1,3246.1015625,1
2060,2,4776.015625,0
2061,1,4776.015625,1
2062,2,4945.7109375,0
2063,2,4945.7109375,0
2064,1,4945.7109375,1
2065,1,4945.7109375,1
2066,1,4945.7109375,1
2067,1,4945.7109375,1
2068,1,4945.7109375,1
2069,0,4945.7109375,1
2070,2,5367.3515625,0
2071,1,5367.3515625,1
2072,0,5367.3515625,1
2073,0,5367.3515625,1
2074,0,5367.3515625,1
2075,1,5367.3515625,1
2076,1,5367.3515625,1
2077,1,5367.3515625,1
2078,1,5367.3515625,1
2079,1,5367.3515625,1
2080,2,5906.9453125,0
2081,1,5906.9453125,1
2082,1,5906.9453125,1
2083,2,5688.734375,0
2084,2,5688.734375,0
2085,1,5688.734375,1
2086,2,5574.3515625,0
2087,1,5574.3515625,1
2088,1,5574.3515625,1
2089,1,5574.3515625,1
2090,0,5574.3515625,1
2091,1,5574.3515625,1
2092,0,5574.3515625,1
2093,2,5490.03125,0
2094,1,5490.03125,1
2095,1,5490.03125,1
2096,1,5490.03125,1
2097,0,5490.03125,1
2098,1,5490.03125,1
2099,0,5490.03125,1
2100,2,5723.6328125,0
2101,0,5723.6328125,0
2102,2,5723.6328125,0
2103,1,5723.6328125,1
2104,1,5723.6328125,1
2105,1,5723.6328125,1
2106,1,5723.6328125,1
2107,0,5723.6328125,1
